id,class,H,T
3387,1,2.02,12.09
3388,1,2.03,12.08
3389,1,2.03,12.06
3390,1,2.03,12.04
3391,1,2.04,12.02
3392,1,2.04,12
3393,1,2.04,11.98
3394,1,2.04,11.96
3395,1,2.05,11.94
3396,1,2.05,11.93
3397,1,2.05,11.91
3398,1,2.05,11.89
3399,1,2.06,11.87
3400,1,2.06,11.85
3401,1,2.06,11.83
3402,1,2.07,11.81
3403,1,2.07,11.79
3404,1,2.07,11.78
3405,1,2.07,11.75
3406,1,2.08,11.73
3407,1,2.08,11.71
3408,1,2.08,11.7
3409,1,2.09,11.68
3410,1,2.09,11.66
3411,1,2.09,11.64
3412,1,2.09,11.62
3413,1,2.1,11.6
3414,1,2.1,11.58
3415,1,2.1,11.56
3416,1,2.1,11.55
3417,1,2.11,11.53
3418,1,2.11,11.51
3419,1,2.11,11.49
3420,1,2.12,11.47
3421,1,2.12,11.45
3422,1,2.12,11.43
3423,1,2.12,11.41
3424,1,2.13,11.4
3425,1,2.13,11.38
3426,1,2.13,11.36
3427,1,2.13,11.34
3428,1,2.14,11.32
3429,1,2.14,11.3
3430,1,2.14,11.28
3431,1,2.14,11.26
3432,1,2.15,11.25
3433,1,2.15,11.23
3434,1,2.15,11.21
3435,1,2.16,11.19
3436,1,2.16,11.16
3437,1,2.16,11.14
3438,1,2.16,11.13
3439,1,2.17,11.11
3440,1,2.17,11.09
3441,1,2.17,11.07
3442,1,2.18,11.05
3443,1,2.18,11.03
3444,1,2.2,14.6
3445,1,2.23,18.59
3446,1,2.23,19.06
3447,1,2.23,19.35
3448,1,2.24,19.25
3449,1,2.23,19.15
3450,1,2.15,19.05
3451,1,2.07,19.02
3452,1,2.02,19.22
3453,1,2.03,19.36
3454,1,2.19,19.36
3455,1,2.27,19.33
3456,1,2.19,19.23
3457,1,2.13,19.1
3458,1,2.13,18.89
3459,1,2.13,18.31
3460,1,2.15,17.21
3461,1,2.15,16.75
3462,1,2.15,16.95
3463,1,2.14,17.15
3464,1,2.12,17.35
3465,1,2.12,15.71
3466,1,2.11,13.09
3467,1,2.05,12.07
3468,1,1.99,11.78
3469,1,1.93,11.59
3470,1,1.88,11.42
3471,1,1.89,11.52
3472,1,1.89,11.6
3473,1,1.87,11.61
3474,1,1.85,11.63
3475,1,1.85,11.73
3476,1,1.83,11.81
3477,1,1.78,11.8
3478,1,1.71,11.97
3479,1,1.64,12.48
3480,1,1.57,12.78
3481,1,1.51,12.78
3482,1,1.46,12.78
3483,1,1.41,12.79
3484,1,1.4,12.79
3485,1,1.42,12.79
3486,1,1.39,12.91
3487,1,1.32,13.11
3488,1,1.3,13.14
3489,1,1.31,13.08
3490,1,1.32,13.01
3491,1,1.33,12.95
3492,1,1.33,12.89
3493,1,1.34,12.83
3494,1,1.35,12.77
3495,1,1.36,12.71
3496,1,1.36,12.64
3497,1,1.38,12.56
3498,1,1.38,12.5
3499,1,1.39,12.43
3500,1,1.4,12.37
3501,1,1.43,12.12
3502,1,1.44,12.06
3503,1,1.45,11.94
3504,1,1.46,11.88
3505,1,1.47,11.82
3506,1,1.48,11.75
3507,1,1.48,11.69
3508,1,1.49,11.63
3509,1,1.5,11.57
3510,1,1.51,11.51
3511,1,1.52,11.38
3512,1,1.53,11.32
3513,1,1.54,11.26
3514,1,1.55,11.2
3515,1,1.55,11.14
3516,1,1.56,11.07
3517,1,1.58,10.95
3518,1,1.6,10.77
3519,1,1.62,10.62
3520,1,1.63,10.56
3521,1,1.63,10.5
3522,1,1.64,10.44
3523,1,1.65,10.38
3524,1,1.66,10.31
3525,1,1.66,10.25
3526,1,1.67,10.19
3527,1,1.68,10.13
3528,1,1.69,10.07
3529,1,1.7,10.01
3530,1,1.7,9.94
3531,1,1.71,9.88
3532,1,1.72,9.82
3533,1,1.73,9.76
3534,1,1.73,9.7
3535,1,1.74,9.64
3536,1,1.75,9.57
3537,1,1.76,9.51
3538,1,1.77,9.45
3539,1,1.77,9.39
3540,1,1.78,9.33
3541,1,1.79,9.26
3542,1,1.8,9.2
3543,1,1.8,9.14
3544,1,1.81,9.08
3545,1,1.82,9.02
3546,1,1.83,8.96
3547,1,1.83,8.89
3548,1,1.84,8.83
3549,1,1.85,8.75
3550,1,1.86,8.68
3551,1,1.87,8.62
3552,1,1.88,8.56
3553,1,1.88,8.5
3554,1,1.89,8.44
3555,1,1.9,8.38
3556,1,1.91,8.31
3557,1,1.92,8.25
3558,1,1.92,8.19
3559,1,1.93,8.13
3560,1,1.94,8.07
3561,1,1.95,8
3562,1,1.95,7.94
3563,1,1.96,7.88
3564,1,1.97,7.82
3565,1,1.98,7.76
3566,1,1.98,7.7
3567,1,1.99,7.63
3568,1,2,7.57
3569,1,2.01,7.51
3570,1,2.02,7.45
3571,1,2.02,7.39
3572,1,2.03,7.33
3573,1,2.04,7.26
3574,1,2.05,7.2
3575,1,2.05,7.14
3576,1,2.06,7.08
3577,1,2.07,7.02
3578,1,2.08,6.96
3579,1,2.13,6.96
3580,1,2.2,7.05
3581,1,2.25,7.26
3582,1,2.14,7.29
3583,1,1.87,7.19
3584,1,1.8,7.03
3585,1,1.85,6.83
3586,1,1.91,6.77
3587,1,1.96,6.77
3588,1,1.85,6.77
3589,1,1.67,6.77
3590,1,1.72,6.85
3591,1,1.84,6.95
3592,1,1.85,8.77
3593,1,1.85,10.89
3594,1,1.79,11.87
3595,1,1.72,12.77
3596,1,1.69,10.78
3597,1,1.67,8.91
3598,1,1.69,8.91
3599,1,1.7,8.89
3600,1,1.68,8.79
3601,1,1.66,8.67
3602,1,1.62,8.48
3603,1,1.58,7.98
3604,1,1.57,6.58
3605,1,1.56,5.74
3606,1,1.58,6.13
3607,1,1.59,6.39
3608,1,1.59,6.39
3609,1,1.6,6.72
3610,1,1.6,7.51
3611,1,1.63,7.94
3612,1,1.67,7.94
3613,1,1.69,7.29
3614,1,1.7,6.6
3615,1,1.75,6.58
3616,1,1.79,6.59
3617,1,1.79,6.62
3618,1,1.79,6.65
3619,1,1.8,6.68
3620,1,1.8,6.7
3621,1,1.8,6.73
3622,1,1.8,6.76
3623,1,1.8,6.79
3624,1,1.81,6.82
3625,1,1.81,6.85
3626,1,1.81,6.88
3627,1,1.81,6.91
3628,1,1.81,6.94
3629,1,1.82,6.97
3630,1,1.82,7
3631,1,1.89,8.04
3632,1,1.91,8.21
3633,1,1.91,8.31
3634,1,1.92,8.34
3635,1,1.92,8.37
3636,1,1.92,8.4
3637,1,1.92,8.43
3638,1,1.93,8.49
3639,1,1.93,8.55
3640,1,1.93,8.58
3641,1,1.94,8.61
3642,1,1.94,8.64
3643,1,1.94,8.67
3644,1,1.94,8.7
3645,1,1.94,8.73
3646,1,1.95,8.76
3647,1,1.95,8.79
3648,1,1.95,8.81
3649,1,1.95,8.84
3650,1,1.96,8.87
3651,1,1.96,8.9
3652,1,1.96,8.93
3653,1,1.96,8.96
3654,1,1.96,8.99
3655,1,1.97,9.02
3656,1,1.97,9.05
3657,1,1.97,9.08
3658,1,1.97,9.11
3659,1,1.97,9.14
3660,1,1.98,9.18
3661,1,1.98,9.21
3662,1,1.98,9.24
3663,1,1.98,9.27
3664,1,1.99,9.29
3665,1,1.99,9.32
3666,1,1.99,9.35
3667,1,1.99,9.38
3668,1,1.99,9.41
3669,1,2,9.44
3670,1,2,9.47
3671,1,2,9.5
3672,1,2,9.53
3673,1,2,9.56
3674,1,2.01,9.59
3675,1,2.01,9.62
3676,1,2.01,9.65
3677,1,2.01,9.68
3678,1,2.02,9.71
3679,1,2.02,9.74
3680,1,2.02,9.77
3681,1,2.02,9.8
3682,1,2.02,9.82
3683,1,2.03,9.85
3684,1,2.03,9.88
3685,1,2.03,9.91
3686,1,2.03,9.94
3687,1,2.03,9.97
3688,1,2.04,10
3689,1,2.04,10.03
3690,1,2.06,10.27
3691,1,2.49,14.86
3692,1,2.49,16.98
3693,1,1.97,16.88
3694,1,1.71,15.23
3695,1,1.76,11.73
3696,1,1.77,10.19
3697,1,1.76,10.09
3698,1,1.78,10.44
3699,1,1.81,11.03
3700,1,1.68,13.29
3701,1,1.48,16.31
3702,1,1.55,17.5
3703,1,1.71,18.12
3704,1,1.76,15.23
3705,1,1.81,11.77
3706,1,1.88,11.16
3707,1,1.93,10.69
3708,1,1.96,11.1
3709,1,1.98,12.12
3710,1,2,15.34
3711,1,2.01,17.6
3712,1,1.99,17.6
3713,1,1.99,16.44
3714,1,2.01,13.24
3715,1,2.03,12.77
3716,1,2.05,15.97
3717,1,2.04,17.6
3718,1,2.01,17.6
3719,1,1.96,16.04
3720,1,1.91,13.14
3721,1,1.89,11.63
3722,1,1.89,10.85
3723,1,1.93,10.83
3724,1,1.96,10.93
3725,1,2.09,14.06
3726,1,2.2,16.83
3727,1,2.16,16.93
3728,1,2.1,17.01
3729,1,2.01,17.01
3730,1,1.95,16.94
3731,1,1.99,16.64
3732,1,2.04,16.52
3733,1,2.1,16.82
3734,1,2.29,12.01
3735,1,2.3,11.71
3736,1,2.31,11.32
3737,1,2.32,11.22
3738,1,2.32,11.03
3739,1,2.33,10.83
3740,1,2.33,10.73
3741,1,2.34,10.53
3742,1,2.34,10.44
3743,1,2.35,10.24
3744,1,2.35,10.14
3745,1,2.35,10.04
3746,1,2.36,9.85
3747,1,2.36,9.75
3748,1,2.36,9.65
3749,1,2.37,9.55
3750,1,2.39,8.74
3751,1,2.39,8.64
3752,1,2.4,8.54
3753,1,2.4,8.45
3754,1,2.4,8.35
3755,1,2.41,8.25
3756,1,2.41,8.15
3757,1,2.41,8.05
3758,1,2.42,7.96
3759,1,2.42,7.86
3760,1,2.42,7.76
3761,1,2.42,7.66
3762,1,2.43,7.56
3763,1,2.43,7.46
3764,1,2.43,7.37
3765,1,2.44,7.27
3766,1,2.44,7.17
3767,1,2.65,7.15
3768,1,2.93,7.15
3769,1,2.76,6.66
3770,1,2.47,6.05
3771,1,2.5,6.09
3772,1,2.55,6.19
3773,1,2.66,8.59
3774,1,2.75,10.82
3775,1,2.63,10.82
3776,1,2.54,10.8
3777,1,2.68,10.6
3778,1,2.87,10.44
3779,1,2.99,10.44
3780,1,2.92,10.18
3781,1,2.74,9.79
3788,1,2.46,15.39
3789,1,2.46,15.29
3790,1,2.42,15.38
3791,1,2.4,15.3
3792,1,2.65,12.59
3797,1,2.97,14.76
3798,1,2.7,14.96
3799,1,2.53,14.4
3800,1,2.55,12.09
3801,1,2.55,10.76
3802,1,2.51,11.06
3838,1,1.97,6.35
3839,1,1.99,6.56
3840,1,2.07,6.08
3841,1,2.11,5.82
3842,1,2.09,5.82
3843,1,2.09,5.68
3844,1,2.12,5.38
3845,1,2.15,5.45
3846,1,2.17,5.84
3847,1,2.22,6
3848,1,2.28,6
3849,1,2.29,6
3850,1,2.28,6
3851,1,2.24,6.15
3852,1,2.18,6.34
3853,1,2.23,6.24
3854,1,2.3,6.04
3855,1,2.32,6
3856,1,2.33,6
3857,1,2.32,5.66
3858,1,2.31,5.26
3859,1,2.32,5.31
3860,1,2.32,5.41
3861,1,2.31,5.52
3862,1,2.3,5.62
3863,1,2.4,5.22
3864,1,2.49,4.84
3865,1,2.38,4.94
3866,1,2.3,5.44
3867,1,2.34,8.39
3868,1,2.37,10.69
3869,1,2.35,10.89
3870,1,2.33,10.92
3871,1,2.33,10.72
3872,1,2.35,10.65
3873,1,2.39,10.65
3874,1,2.4,10.86
3875,1,2.41,11.16
3876,1,2.42,10.93
3877,1,2.44,10.52
3878,1,2.32,10.49
3879,1,2.18,10.52
3880,1,2.04,10.55
3881,1,1.9,10.58
3882,1,1.76,10.62
3883,1,1.63,10.64
3884,1,1.69,10.64
3885,1,1.74,10.91
3886,1,1.64,13.97
3887,1,1.56,16.45
3888,1,1.5,16.34
3889,1,1.44,16.4
3890,1,1.38,16.92
3891,1,1.37,17.24
3892,1,1.44,17.24
3893,1,1.45,17.19
3894,1,1.37,17.1
3895,1,1.31,17.04
3896,1,1.25,17.04
3897,1,1.21,16.78
3898,1,1.18,16.29
3899,1,1.17,16.02
3900,1,1.17,15.92
3901,1,1.16,15.88
3902,1,1.14,15.89
3903,1,1.1,15.99
3904,1,1.06,16.07
3905,1,1.01,16.07
3906,1,0.95,16.07
3907,1,0.91,16.07
3908,1,0.87,15.31
3909,1,0.83,12.23
3910,1,0.82,9.88
3911,1,0.89,9.88
3912,1,0.93,9.88
3913,1,0.89,9.88
3914,1,0.86,9.88
3915,1,0.86,9.88
3916,1,0.86,9.88
3917,1,0.86,9.88
3918,1,0.83,9.83
3919,1,0.77,9.73
3920,1,0.8,9.79
3921,1,0.9,9.98
3922,1,0.94,10.01
3923,1,0.93,9.91
3924,1,0.89,9.87
3925,1,0.83,9.87
3926,1,0.82,9.87
3927,1,0.83,9.87
3928,1,0.83,9.87
3929,1,0.65,10.46
3930,1,0.68,10.46
3931,1,0.68,10.46
3932,1,0.71,10.46
3933,1,0.73,10.46
3934,1,0.73,10.46
3935,1,0.72,10.46
3936,1,0.72,10.74
3937,1,0.73,11.04
3938,1,0.73,11.14
3939,1,0.73,11.2
3940,1,0.75,10.79
3941,1,0.76,10.37
3942,1,0.78,9.96
3943,1,0.8,9.55
3944,1,0.82,9.13
3945,1,0.84,8.72
3946,1,0.86,8.31
3947,1,0.88,7.89
3948,1,0.89,7.48
3949,1,0.91,7.07
3950,1,0.93,6.66
3951,1,0.95,6.24
3952,1,0.97,5.83
3953,1,0.99,5.42
3954,1,1.01,5
3955,1,1.02,4.59
3956,1,1.04,4.18
3957,1,1.11,4.07
3958,1,1.19,4.07
3959,1,1.15,4.14
3960,1,1.07,4.24
3961,1,1.13,4.26
3962,1,1.24,4.17
3963,1,0.7,5.41
3964,1,0.82,5.8
3965,1,0.89,6.01
3966,1,1.01,5.54
3967,1,1.1,4.25
3968,1,1.23,5.87
3969,1,1.25,6.39
3970,1,1.25,6.39
3971,1,1.34,6.12
3972,1,1.5,5.6
3973,1,1.53,4.61
3974,1,1.55,3.73
3975,1,1.57,4.13
3976,1,1.64,4.91
3977,1,1.67,5.21
3978,1,1.7,5.11
3979,1,1.71,5.04
3980,1,1.66,5.04
3981,1,1.64,4.94
3982,1,1.67,4.64
3983,1,1.7,4.37
3984,1,1.72,4.17
3985,1,1.74,4.06
3986,1,1.77,4.06
3987,1,1.82,4
3988,1,1.88,3.9
3989,1,1.97,3.86
3990,1,2.07,3.86
3991,1,2.14,3.8
3992,1,2.18,3.7
3993,1,2.2,3.74
3994,1,2.21,3.86
3995,1,2.22,3.97
3996,1,2.22,4.09
3997,1,2.23,4.2
3998,1,2.24,4.32
3999,1,2.25,4.43
4000,1,2.25,4.54
4001,1,2.26,4.7
4002,1,2.27,4.82
4003,1,2.28,4.93
4004,1,2.29,5.05
4005,1,2.29,5.16
4006,1,2.3,5.28
4007,1,2.31,5.39
4008,1,2.32,5.5
4009,1,2.32,5.62
4010,1,2.33,5.73
4011,1,2.34,5.85
4012,1,2.35,5.96
4013,1,2.35,6.08
4014,1,2.36,6.19
4015,1,2.37,6.3
4016,1,2.38,6.42
4017,1,2.39,6.53
4018,1,2.39,6.65
4019,1,2.4,6.77
4020,1,2.43,7.07
4021,1,2.46,7.21
4022,1,2.48,6.24
4023,1,2.49,5.4
4024,1,2.51,5.4
4025,1,2.54,5.42
4026,1,2.56,5.52
4027,1,2.59,5.4
4028,1,2.65,4.79
4029,1,2.74,4.48
4030,1,2.86,4.58
4031,1,2.91,6.57
4032,1,2.88,12.03
4036,1,2.72,12.2
4037,1,2.78,12.2
4038,1,2.83,12.27
4039,1,2.76,12.97
4040,1,2.7,13.54
4041,1,2.67,13.55
4042,1,2.65,12.89
4043,1,2.67,9.93
4044,1,2.69,8.8
4045,1,2.72,11.51
4046,1,2.74,11.84
4047,1,2.74,8.46
4048,1,2.72,6.58
4049,1,2.68,6.58
4050,1,2.66,6.85
4051,1,2.67,7.34
4052,1,2.64,7.49
4053,1,2.6,7.39
4054,1,2.6,7.35
4055,1,2.61,7.35
4056,1,2.6,7.49
4057,1,2.57,7.69
4058,1,2.55,7.29
4059,1,2.52,6.69
4060,1,2.48,6.9
4061,1,2.44,7.29
4062,1,2.41,7.69
4063,1,2.36,8.19
4064,1,2.32,8.59
4065,1,2.28,8.98
4066,1,2.24,9.37
4067,1,2.2,9.76
4068,1,2.16,10.16
4069,1,2.13,10.55
4070,1,2.08,10.98
4071,1,2.05,11.37
4072,1,2.01,11.76
4073,1,1.97,12.16
4074,1,1.93,12.55
4075,1,1.89,12.94
4076,1,1.85,13.33
4077,1,1.82,13.72
4078,1,1.78,14.12
4079,1,1.74,14.51
4080,1,1.7,14.9
4081,1,1.66,15.29
4082,1,1.62,15.68
4083,1,1.59,16.08
4084,1,1.55,16.47
4085,1,1.51,16.86
4086,1,1.47,17.25
4087,1,1.43,17.64
4088,1,1.41,18.05
4089,1,1.49,18.55
4090,1,1.56,18.94
4091,1,1.58,18.84
4092,1,1.6,18.74
4093,1,1.63,18.61
4094,1,1.64,18.51
4095,1,1.63,18.41
4096,1,1.67,18.38
4097,1,1.74,18.38
4098,1,1.77,18.39
4099,1,1.77,18.39
4100,1,1.73,18.31
4101,1,1.68,18.21
4102,1,1.71,18.2
4103,1,1.75,18.2
4104,1,1.74,18.29
4105,1,1.73,18.39
4106,1,1.7,18.29
4107,1,1.67,18.07
4108,1,1.63,15.58
4109,1,1.6,13.37
4110,1,1.59,13.47
4111,1,1.59,13.53
4112,1,1.59,13.43
4113,1,1.58,13.89
4114,1,1.56,15.97
4115,1,1.54,17.42
4116,1,1.54,17.42
4117,1,1.54,17.42
4118,1,1.53,17.41
4119,1,1.52,17.5
4120,1,1.49,17.7
4121,1,1.44,17.8
4122,1,1.39,17.8
4123,1,1.36,17.75
4124,1,1.36,17.65
4125,1,1.37,17.61
4126,1,1.38,17.61
4127,1,1.36,17.52
4128,1,1.33,17.27
4129,1,1.29,15.15
4130,1,1.26,13.35
4131,1,1.23,13.25
4132,1,1.2,13.54
4133,1,1.2,15.77
4134,1,1.18,17.4
4135,1,1.14,17.3
4136,1,1.11,17.3
4137,1,1.1,17.5
4138,1,1.09,17.3
4139,1,1.1,16.44
4140,1,1.11,15.58
4141,1,1.12,14.72
4142,1,1.12,13.86
4143,1,1.13,13
4144,1,1.14,12.06
4145,1,1.15,11.2
4146,1,1.16,10.34
4147,1,1.17,9.48
4148,1,1.18,8.62
4149,1,1.19,7.76
4150,1,1.2,6.91
4151,1,1.21,6.05
4152,1,1.24,6
4153,1,1.27,6
4154,1,1.26,6.2
4155,1,1.28,6.17
4156,1,1.36,5.56
4157,1,1.41,5.23
4158,1,1.42,5.23
4159,1,1.43,5.33
4160,1,1.43,5.53
4161,1,1.43,5.51
4162,1,1.43,5.31
4163,1,1.44,5.11
4164,1,1.48,4.9
4165,1,1.5,4.85
4166,1,1.52,4.85
4167,1,1.49,5.14
4168,1,1.44,5.54
4169,1,1.44,5.53
4170,1,1.45,5.43
4171,1,1.41,5.51
4172,1,1.37,5.61
4173,1,1.36,4.84
4174,1,1.36,4.07
4175,1,1.37,4.17
4176,1,1.39,4.24
4177,1,1.4,4.04
4178,1,1.41,3.89
4179,1,1.4,3.99
4180,1,1.39,4.09
4181,1,1.36,4.19
4182,1,1.34,4.26
4183,1,1.35,4.26
4184,1,1.36,4.29
4185,1,1.37,4.42
4186,1,1.38,4.25
4187,1,1.39,3.96
4188,1,1.41,4.01
4189,1,1.44,4.22
4190,1,1.45,4.26
4191,1,1.46,4.26
4192,1,1.46,4.01
4193,1,1.47,3.71
4194,1,1.47,3.74
4195,1,1.46,3.8
4196,1,1.46,3.87
4197,1,1.46,3.94
4198,1,1.46,4
4199,1,1.45,4.07
4200,1,1.45,4.13
4201,1,1.45,4.2
4202,1,1.45,4.26
4203,1,1.44,4.33
4204,1,1.44,4.39
4205,1,1.44,4.46
4206,1,1.44,4.52
4207,1,1.43,4.59
4208,1,1.43,4.65
4209,1,1.43,4.72
4210,1,1.43,4.78
4211,1,1.42,4.85
4212,1,1.42,4.91
4213,1,1.42,4.98
4214,1,1.42,5.04
4215,1,1.41,5.11
4216,1,1.41,5.17
4217,1,1.41,5.26
4218,1,1.41,5.33
4219,1,1.4,5.39
4220,1,1.4,5.46
4221,1,1.4,5.52
4222,1,1.4,5.59
4223,1,1.39,5.65
4224,1,1.39,5.72
4225,1,1.39,5.78
4226,1,1.39,5.85
4227,1,1.38,5.91
4228,1,1.38,5.98
4229,1,1.38,6.04
4230,1,1.38,6.11
4231,1,1.37,6.18
4232,1,1.37,6.24
4233,1,1.37,6.31
4234,1,1.37,6.37
4235,1,1.36,6.44
4236,1,1.36,6.5
4237,1,1.36,6.57
4238,1,1.36,6.63
4239,1,1.35,6.7
4240,1,1.35,6.76
4241,1,1.35,6.83
4242,1,1.35,6.89
4243,1,1.34,6.96
4244,1,1.34,7.02
4245,1,1.34,7.09
4246,1,1.34,7.15
4247,1,1.33,7.24
4248,1,1.33,7.3
4249,1,1.33,7.37
4250,1,1.33,7.43
4251,1,1.32,7.5
4252,1,1.32,7.56
4253,1,1.32,7.63
4254,1,1.32,7.69
4255,1,1.31,7.76
4256,1,1.31,7.82
4257,1,1.31,7.89
4258,1,1.31,7.95
4259,1,1.3,8.02
4260,1,1.3,8.08
4261,1,1.3,8.15
4262,1,1.3,8.21
4263,1,1.29,8.28
4264,1,1.29,8.34
4265,1,1.29,8.41
4266,1,1.29,8.47
4267,1,1.28,8.54
4268,1,1.28,8.6
4269,1,1.28,8.67
4270,1,1.28,8.73
4271,1,1.27,8.8
4272,1,1.27,8.86
4273,1,1.27,8.93
4274,1,1.27,8.99
4275,1,1.26,9.06
4276,1,1.26,9.13
4277,1,1.26,9.19
4278,1,1.25,9.28
4279,1,1.25,9.35
4280,1,1.25,9.41
4281,1,1.25,9.48
4282,1,1.24,9.54
4283,1,1.24,9.61
4284,1,1.24,9.67
4285,1,1.24,9.74
4286,1,1.23,9.8
4287,1,1.23,9.87
4288,1,1.23,9.93
4289,1,1.23,10
4290,1,1.22,10.06
4291,1,1.22,10.13
4292,1,1.22,10.19
4293,1,1.22,10.26
4294,1,1.21,10.32
4295,1,1.21,10.39
4296,1,1.21,10.45
4297,1,1.21,10.52
4298,1,1.2,10.58
4299,1,1.2,10.65
4300,1,1.2,10.71
4301,1,1.2,10.78
4302,1,1.19,10.84
4303,1,1.19,10.91
4304,1,1.19,10.97
4305,1,1.19,11.04
4306,1,1.18,11.1
4307,1,1.18,11.17
4308,1,1.18,11.23
4309,1,1.18,11.32
4310,1,1.17,11.38
4311,1,1.17,11.45
4312,1,1.17,11.51
4313,1,1.17,11.58
4314,1,1.16,11.65
4315,1,1.16,11.71
4316,1,1.16,11.78
4317,1,1.16,11.84
4318,1,1.15,11.91
4319,1,1.15,11.97
4320,1,1.15,12.04
4321,1,1.15,12.1
4322,1,1.14,12.17
4323,1,1.14,12.23
4324,1,1.14,12.3
4325,1,1.14,12.36
4326,1,1.13,12.43
4327,1,1.13,12.49
4328,1,1.13,12.56
4329,1,1.13,12.62
4330,1,1.12,12.69
4331,1,1.12,12.75
4332,1,1.12,12.82
4333,1,1.12,12.88
4334,1,1.11,12.95
4335,1,1.11,13.01
4336,1,1.11,13.08
4337,1,1.11,13.14
4338,1,1.1,13.21
4339,1,1.1,13.27
4340,1,1.1,13.36
4341,1,1.1,13.43
4342,1,1.09,13.49
4343,1,1.09,13.56
4344,1,1.09,13.62
4345,1,1.09,13.69
4346,1,1.08,13.75
4347,1,1.1,13.76
4348,1,1.12,13.73
4349,1,1.17,13.42
4350,1,1.21,13.17
4351,1,1.24,13.17
4352,1,1.26,13.54
4353,1,1.3,15.21
4354,1,1.34,16.44
4355,1,1.39,16.44
4356,1,1.4,16.44
4357,1,1.34,16.44
4358,1,1.26,15.9
4359,1,1.18,14.62
4360,1,1.15,13.93
4361,1,1.16,13.93
4362,1,1.18,13.93
4363,1,1.18,13.93
4364,1,1.16,13.88
4365,1,1.14,13.78
4366,1,1.12,13.74
4367,1,1.1,13.74
4368,1,1.07,12.67
4369,1,1.03,11.08
4370,1,1.02,11.75
4371,1,1.02,13.57
4372,1,1.06,13.77
4373,1,1.08,13.89
4374,1,1.08,13.59
4375,1,1.07,13.4
4376,1,1.04,13.36
4377,1,2.78,12.2
4378,1,2.84,12.13
4379,1,2.89,12.06
4380,1,3.01,11.91
4381,1,3.06,11.84
4382,1,3.12,11.77
4383,1,3.18,11.69
4384,1,3.23,11.62
4385,1,3.29,11.55
4386,1,3.35,11.47
4387,1,3.4,11.4
4388,1,3.46,11.33
4389,1,3.52,11.25
4390,1,3.57,11.18
4391,1,3.63,11.11
4392,1,3.69,11.04
4393,1,3.74,10.96
4394,1,3.8,10.89
4395,1,3.87,10.79
4396,1,3.93,10.72
4397,1,3.99,10.65
4398,1,4.04,10.58
4399,1,4.1,10.5
4400,1,4.16,10.43
4401,1,4.21,10.36
4402,1,4.27,10.28
4403,1,4.33,10.21
4404,1,4.38,10.14
4405,1,4.44,10.06
4406,1,4.5,9.99
4407,1,4.55,9.92
4408,1,4.61,9.84
4409,1,4.67,9.77
4410,1,4.72,9.7
4411,1,4.78,9.63
4412,1,4.84,9.55
4413,1,4.89,9.48
4414,1,4.95,9.41
4415,1,5.01,9.33
4416,1,5.06,9.26
4417,1,5.12,9.19
4418,1,5.18,9.11
4419,1,5.23,9.04
4420,1,5.29,8.97
4421,1,5.35,8.9
4422,1,5.4,8.82
4423,1,5.46,8.75
4424,1,5.52,8.68
4425,1,5.58,8.6
4426,1,5.65,8.5
4427,1,5.71,8.43
4428,1,5.77,8.36
4429,1,5.82,8.28
4430,1,5.88,8.21
4431,1,5.94,8.14
4432,1,5,8.97
4433,1,3.16,10.64
4434,1,2.32,11.22
4435,1,2.03,11.22
4436,1,1.65,8.94
4437,1,1.23,5.89
4438,1,1.09,5.59
4439,1,1,5.8
4440,1,0.98,5.82
4441,1,0.95,5.82
4442,1,0.97,8.79
4443,1,0.99,11.6
4444,1,0.95,11.5
4445,1,0.93,11.18
4446,1,0.98,9.15
4447,1,1.04,7.55
4448,1,1.06,7.55
4449,1,1.08,7.9
4450,1,1.05,9.67
4451,1,1.03,11.34
4452,1,1.01,12.73
4453,1,1,13.65
4454,1,0.99,13.34
4455,1,0.99,12.51
4456,1,1.01,10.82
4457,1,1.03,9.87
4458,1,1.04,9.87
4459,1,1.01,9.78
4460,1,0.97,9.68
4461,1,0.98,9.93
4462,1,1,10.21
4463,1,1.01,9.77
4464,1,1.02,9.2
4465,1,0.99,9.1
4466,1,0.96,9.1
4467,1,0.97,9.19
4468,1,0.98,9.29
4469,1,1.03,9.13
4470,1,1.09,8.94
4471,1,1.1,8.92
4472,1,1.11,8.91
4473,1,1.11,8.91
4474,1,1.12,8.91
4475,1,1.13,8.9
4476,1,1.14,8.9
4477,1,1.14,8.9
4478,1,1.15,8.89
4479,1,1.16,8.89
4480,1,1.17,8.89
4481,1,1.17,8.88
4482,1,1.18,8.88
4483,1,1.19,8.88
4484,1,1.2,8.87
4485,1,1.56,8.71
4486,1,1.57,8.71
4487,1,1.57,8.7
4488,1,1.6,8.69
4489,1,1.61,8.69
4490,1,1.62,8.68
4491,1,1.63,8.68
4492,1,1.64,8.67
4493,1,1.65,8.67
4494,1,1.66,8.66
4495,1,1.67,8.66
4496,1,1.68,8.66
4497,1,1.69,8.65
4498,1,1.7,8.65
4499,1,1.7,8.65
4500,1,1.71,8.64
4501,1,1.72,8.64
4502,1,1.73,8.64
4503,1,1.73,8.63
4504,1,1.74,8.63
4505,1,1.75,8.63
4506,1,1.76,8.62
4507,1,1.76,8.62
4508,1,1.77,8.62
4509,1,1.78,8.61
4510,1,1.79,8.61
4511,1,1.79,8.61
4512,1,1.8,8.6
4513,1,1.81,8.6
4514,1,1.82,8.6
