id,H,T
4041,2.67,13.55
4042,2.65,12.89
4043,2.67,9.93
4044,2.69,8.8
4045,2.72,11.51
4046,2.74,11.84
4047,2.74,8.46
4048,2.72,6.58
4049,2.68,6.58
4050,2.66,6.85
4051,2.67,7.34
4052,2.64,7.49
4053,2.6,7.39
4054,2.6,7.35
4055,2.61,7.35
4056,2.6,7.49
4057,2.57,7.69
4058,2.55,7.29
4059,2.52,6.69
4060,2.48,6.9
4061,2.44,7.29
4062,2.41,7.69
4063,2.36,8.19
4064,2.32,8.59
4065,2.28,8.98
4066,2.24,9.37
4067,2.2,9.76
4068,2.16,10.16
4069,2.13,10.55
4070,2.08,10.98
4071,2.05,11.37
4072,2.01,11.76
4073,1.97,12.16
4074,1.93,12.55
4075,1.89,12.94
4076,1.85,13.33
4077,1.82,13.72
4078,1.78,14.12
4079,1.74,14.51
4080,1.7,14.9
4081,1.66,15.29
4082,1.62,15.68
4083,1.59,16.08
4084,1.55,16.47
4085,1.51,16.86
4086,1.47,17.25
4087,1.43,17.64
4088,1.41,18.05
4089,1.49,18.55
4090,1.56,18.94
4091,1.58,18.84
4092,1.6,18.74
4093,1.63,18.61
4094,1.64,18.51
4095,1.63,18.41
4096,1.67,18.38
4097,1.74,18.38
4098,1.77,18.39
4099,1.77,18.39
4100,1.73,18.31
4101,1.68,18.21
4102,1.71,18.2
4103,1.75,18.2
4104,1.74,18.29
4105,1.73,18.39
4106,1.7,18.29
4107,1.67,18.07
4108,1.63,15.58
4109,1.6,13.37
4110,1.59,13.47
4111,1.59,13.53
4112,1.59,13.43
4113,1.58,13.89
4114,1.56,15.97
4115,1.54,17.42
4116,1.54,17.42
4117,1.54,17.42
4118,1.53,17.41
4119,1.52,17.5
4120,1.49,17.7
4121,1.44,17.8
4122,1.39,17.8
4123,1.36,17.75
4124,1.36,17.65
4125,1.37,17.61
4126,1.38,17.61
4127,1.36,17.52
4128,1.33,17.27
4129,1.29,15.15
4130,1.26,13.35
4131,1.23,13.25
4132,1.2,13.54
4133,1.2,15.77
4134,1.18,17.4
4135,1.14,17.3
4136,1.11,17.3
4137,1.1,17.5
4138,1.09,17.3
4139,1.1,16.44
4140,1.11,15.58
4141,1.12,14.72
4142,1.12,13.86
4143,1.13,13
4144,1.14,12.06
4145,1.15,11.2
4146,1.16,10.34
4147,1.17,9.48
4148,1.18,8.62
4149,1.19,7.76
4150,1.2,6.91
4151,1.21,6.05
4152,1.24,6
4153,1.27,6
4154,1.26,6.2
4155,1.28,6.17
4156,1.36,5.56
4157,1.41,5.23
4158,1.42,5.23
4159,1.43,5.33
4160,1.43,5.53
4161,1.43,5.51
4162,1.43,5.31
4163,1.44,5.11
4164,1.48,4.9
4165,1.5,4.85
4166,1.52,4.85
4167,1.49,5.14
4168,1.44,5.54
4169,1.44,5.53
4170,1.45,5.43
4171,1.41,5.51
4172,1.37,5.61
4173,1.36,4.84
4174,1.36,4.07
4175,1.37,4.17
4176,1.39,4.24
4177,1.4,4.04
4178,1.41,3.89
4179,1.4,3.99
4180,1.39,4.09
4181,1.36,4.19
4182,1.34,4.26
4183,1.35,4.26
4184,1.36,4.29
4185,1.37,4.42
4186,1.38,4.25
4187,1.39,3.96
4188,1.41,4.01
4189,1.44,4.22
4190,1.45,4.26
4191,1.46,4.26
4192,1.46,4.01
4193,1.47,3.71
4194,1.47,3.74
4195,1.46,3.8
4196,1.46,3.87
4197,1.46,3.94
4198,1.46,4
4199,1.45,4.07
4200,1.45,4.13
4201,1.45,4.2
4202,1.45,4.26
4203,1.44,4.33
4204,1.44,4.39
4205,1.44,4.46
4206,1.44,4.52
4207,1.43,4.59
4208,1.43,4.65
4209,1.43,4.72
4210,1.43,4.78
4211,1.42,4.85
4212,1.42,4.91
4213,1.42,4.98
4214,1.42,5.04
4215,1.41,5.11
4216,1.41,5.17
4217,1.41,5.26
4218,1.41,5.33
4219,1.4,5.39
4220,1.4,5.46
4221,1.4,5.52
4222,1.4,5.59
4223,1.39,5.65
4224,1.39,5.72
4225,1.39,5.78
4226,1.39,5.85
4227,1.38,5.91
4228,1.38,5.98
4229,1.38,6.04
4230,1.38,6.11
4231,1.37,6.18
4232,1.37,6.24
4233,1.37,6.31
4234,1.37,6.37
4235,1.36,6.44
4236,1.36,6.5
4237,1.36,6.57
4238,1.36,6.63
4239,1.35,6.7
4240,1.35,6.76
4241,1.35,6.83
4242,1.35,6.89
4243,1.34,6.96
4244,1.34,7.02
4245,1.34,7.09
4246,1.34,7.15
4247,1.33,7.24
4248,1.33,7.3
4249,1.33,7.37
4250,1.33,7.43
4251,1.32,7.5
4252,1.32,7.56
4253,1.32,7.63
4254,1.32,7.69
4255,1.31,7.76
4256,1.31,7.82
4257,1.31,7.89
4258,1.31,7.95
4259,1.3,8.02
4260,1.3,8.08
4261,1.3,8.15
4262,1.3,8.21
4263,1.29,8.28
4264,1.29,8.34
4265,1.29,8.41
4266,1.29,8.47
4267,1.28,8.54
4268,1.28,8.6
4269,1.28,8.67
4270,1.28,8.73
4271,1.27,8.8
4272,1.27,8.86
4273,1.27,8.93
4274,1.27,8.99
4275,1.26,9.06
4276,1.26,9.13
4277,1.26,9.19
4278,1.25,9.28
4279,1.25,9.35
4280,1.25,9.41
4281,1.25,9.48
4282,1.24,9.54
4283,1.24,9.61
4284,1.24,9.67
4285,1.24,9.74
4286,1.23,9.8
4287,1.23,9.87
4288,1.23,9.93
4289,1.23,10
4290,1.22,10.06
4291,1.22,10.13
4292,1.22,10.19
4293,1.22,10.26
4294,1.21,10.32
4295,1.21,10.39
4296,1.21,10.45
4297,1.21,10.52
4298,1.2,10.58
4299,1.2,10.65
4300,1.2,10.71
4301,1.2,10.78
4302,1.19,10.84
4303,1.19,10.91
4304,1.19,10.97
4305,1.19,11.04
4306,1.18,11.1
4307,1.18,11.17
4308,1.18,11.23
4309,1.18,11.32
4310,1.17,11.38
4311,1.17,11.45
4312,1.17,11.51
4313,1.17,11.58
4314,1.16,11.65
4315,1.16,11.71
4316,1.16,11.78
4317,1.16,11.84
4318,1.15,11.91
4319,1.15,11.97
4320,1.15,12.04
4321,1.15,12.1
4322,1.14,12.17
4323,1.14,12.23
4324,1.14,12.3
4325,1.14,12.36
4326,1.13,12.43
4327,1.13,12.49
4328,1.13,12.56
4329,1.13,12.62
4330,1.12,12.69
4331,1.12,12.75
4332,1.12,12.82
4333,1.12,12.88
4334,1.11,12.95
4335,1.11,13.01
4336,1.11,13.08
4337,1.11,13.14
4338,1.1,13.21
4339,1.1,13.27
4340,1.1,13.36
4341,1.1,13.43
4342,1.09,13.49
4343,1.09,13.56
4344,1.09,13.62
4345,1.09,13.69
4346,1.08,13.75
4347,1.1,13.76
4348,1.12,13.73
4349,1.17,13.42
4350,1.21,13.17
4351,1.24,13.17
4352,1.26,13.54
4353,1.3,15.21
4354,1.34,16.44
4355,1.39,16.44
4356,1.4,16.44
4357,1.34,16.44
4358,1.26,15.9
4359,1.18,14.62
4360,1.15,13.93
4361,1.16,13.93
4362,1.18,13.93
4363,1.18,13.93
4364,1.16,13.88
4365,1.14,13.78
4366,1.12,13.74
4367,1.1,13.74
4368,1.07,12.67
4369,1.03,11.08
4370,1.02,11.75
4371,1.02,13.57
4372,1.06,13.77
4373,1.08,13.89
4374,1.08,13.59
4375,1.07,13.4
4376,1.04,13.36
4377,2.78,12.2
4378,2.84,12.13
4379,2.89,12.06
4380,3.01,11.91
4381,3.06,11.84
4382,3.12,11.77
4383,3.18,11.69
4384,3.23,11.62
4385,3.29,11.55
4386,3.35,11.47
4387,3.4,11.4
4388,3.46,11.33
4389,3.52,11.25
4390,3.57,11.18
4391,3.63,11.11
4392,3.69,11.04
4393,3.74,10.96
4394,3.8,10.89
4395,3.87,10.79
4396,3.93,10.72
4397,3.99,10.65
4398,4.04,10.58
4399,4.1,10.5
4400,4.16,10.43
4401,4.21,10.36
4402,4.27,10.28
4403,4.33,10.21
4404,4.38,10.14
4405,4.44,10.06
4406,4.5,9.99
4407,4.55,9.92
4408,4.61,9.84
4409,4.67,9.77
4410,4.72,9.7
4411,4.78,9.63
4412,4.84,9.55
4413,4.89,9.48
4414,4.95,9.41
4415,5.01,9.33
4416,5.06,9.26
4417,5.12,9.19
4418,5.18,9.11
4419,5.23,9.04
4420,5.29,8.97
4421,5.35,8.9
4422,5.4,8.82
4423,5.46,8.75
4424,5.52,8.68
4425,5.58,8.6
4426,5.65,8.5
4427,5.71,8.43
4428,5.77,8.36
4429,5.82,8.28
4430,5.88,8.21
4431,5.94,8.14
4432,5,8.97
4433,3.16,10.64
4434,2.32,11.22
4435,2.03,11.22
4436,1.65,8.94
4437,1.23,5.89
4438,1.09,5.59
4439,1,5.8
4440,0.98,5.82
4441,0.95,5.82
4442,0.97,8.79
4443,0.99,11.6
4444,0.95,11.5
4445,0.93,11.18
4446,0.98,9.15
4447,1.04,7.55
4448,1.06,7.55
4449,1.08,7.9
4450,1.05,9.67
4451,1.03,11.34
4452,1.01,12.73
4453,1,13.65
4454,0.99,13.34
4455,0.99,12.51
4456,1.01,10.82
4457,1.03,9.87
4458,1.04,9.87
4459,1.01,9.78
4460,0.97,9.68
4461,0.98,9.93
4462,1,10.21
4463,1.01,9.77
4464,1.02,9.2
4465,0.99,9.1
4466,0.96,9.1
4467,0.97,9.19
4468,0.98,9.29
4469,1.03,9.13
4470,1.09,8.94
4471,1.1,8.92
4472,1.11,8.91
4473,1.11,8.91
4474,1.12,8.91
4475,1.13,8.9
4476,1.14,8.9
4477,1.14,8.9
4478,1.15,8.89
4479,1.16,8.89
4480,1.17,8.89
4481,1.17,8.88
4482,1.18,8.88
4483,1.19,8.88
4484,1.2,8.87
4485,1.56,8.71
4486,1.57,8.71
4487,1.57,8.7
4488,1.6,8.69
4489,1.61,8.69
4490,1.62,8.68
4491,1.63,8.68
4492,1.64,8.67
4493,1.65,8.67
4494,1.66,8.66
4495,1.67,8.66
4496,1.68,8.66
4497,1.69,8.65
4498,1.7,8.65
4499,1.7,8.65
4500,1.71,8.64
4501,1.72,8.64
4502,1.73,8.64
4503,1.73,8.63
4504,1.74,8.63
4505,1.75,8.63
4506,1.76,8.62
4507,1.76,8.62
4508,1.77,8.62
4509,1.78,8.61
4510,1.79,8.61
4511,1.79,8.61
4512,1.8,8.6
4513,1.81,8.6
4514,1.82,8.6
4515,1.82,8.59
4516,1.83,8.59
4517,1.84,8.59
4518,1.85,8.58
4519,1.85,8.58
4520,1.86,8.58
4521,1.87,8.57
4522,1.87,8.57
4523,1.88,8.57
4524,1.89,8.56
4525,1.9,8.56
4526,1.9,8.56
4527,1.91,8.55
4528,1.92,8.55
4529,1.93,8.55
4530,1.94,8.54
4531,1.94,8.54
4532,1.95,8.54
4533,1.96,8.53
4534,1.97,8.53
4535,1.97,8.53
4536,1.98,8.52
4537,1.99,8.52
4538,2,8.52
4539,2.05,8.51
4540,2.16,8.51
4541,2.23,8.46
4542,2.28,8.36
4543,2.23,8.32
4544,2.14,8.32
4545,2.11,8.39
4546,2.11,8.49
4547,2.12,8.75
4548,2.13,9.05
4549,2.12,8.77
4550,2.11,8.38
4551,2.11,8.5
4552,2.11,8.71
4553,2.05,8.03
4554,2,7.35
4555,2.04,7.35
4556,2.07,7.36
4557,2.07,7.46
4558,2.07,7.55
4559,2.07,7.55
4560,2.06,7.6
4561,2.05,7.7
4562,2.04,7.68
4563,1.32,4.37
4564,1.07,4
4565,1.03,3.93
4566,0.99,3.87
4567,0.87,3.68
4568,0.78,3.56
4569,0.74,3.5
4570,0.68,6.7
4571,0.63,11.74
4572,0.66,11.44
4573,0.7,8.84
4574,0.73,5.85
4575,0.77,4.87
4576,0.78,4.97
4577,0.79,5.94
4578,0.81,8.72
4579,0.83,10.43
4580,0.84,10.43
4581,0.85,10.43
4582,0.85,10.43
4583,0.85,10.53
4584,0.86,10.73
4585,0.85,10.82
4586,0.82,10.82
4587,0.79,10.82
4588,0.76,10.82
4589,0.75,8.78
4590,0.74,5.89
4591,0.75,8.38
4592,0.76,12.49
4593,0.76,10.03
4594,0.75,6.34
4595,0.73,6.09
4596,0.71,6.19
4597,0.69,6.19
4598,0.67,6.18
4599,0.67,5.98
4600,0.67,5.81
4601,0.65,5.81
4602,0.64,5.81
4603,0.64,5.81
4604,0.66,5.75
4605,0.68,5.64
4606,0.69,5.54
4607,0.68,5.44
4608,0.67,8.26
4609,0.67,11.98
4610,0.69,13.43
4611,0.72,14.62
4612,0.7,14.78
4613,0.68,14.88
4614,0.65,14.88
4615,0.62,14.93
4616,0.57,15.42
4617,0.52,15.83
4618,0.52,15.73
4625,3.02,14.26
4626,2.98,14.16
4627,2.96,14.14
4628,2.99,14.25
4629,2.99,14.09
4630,2.96,13.7
4631,2.95,13.63
4632,2.94,13.83
4633,2.89,14.03
4634,2.82,14.24
4635,2.84,14.3
4636,2.91,14.3
4637,2.96,14.4
4638,2.99,14.52
4639,2.98,14.83
4640,2.95,15.05
4641,2.9,14.95
4642,2.84,14.77
4643,2.77,14.37
4644,2.74,14.35
4645,2.78,15.05
4646,2.77,15.42
4647,2.68,15.32
4648,2.64,15.37
4649,2.64,15.57
4650,2.72,15.97
4651,2.85,16.49
4652,2.84,16.63
4653,2.77,16.63
4654,2.76,16.12
4655,2.75,16.07
4656,2.75,16.01
4657,2.74,15.95
4658,2.73,15.9
4659,2.72,15.84
4660,2.71,15.78
4661,2.71,15.72
4662,2.7,15.67
4663,2.69,15.61
4664,2.68,15.54
4665,2.67,15.48
4666,2.66,15.42
4667,2.66,15.37
4668,2.65,15.31
4669,2.64,15.25
4670,2.63,15.2
4671,2.63,15.14
4672,2.62,15.08
4673,2.61,15.03
4674,2.6,14.97
4675,2.59,14.91
4676,2.59,14.86
4677,2.58,14.8
4678,2.57,14.74
4679,2.56,14.69
4680,2.55,14.63
4681,2.55,14.57
4682,2.54,14.52
4683,2.53,14.46
4684,2.52,14.4
4685,2.52,14.35
4686,2.51,14.29
4687,2.5,14.23
4688,2.49,14.18
4689,2.48,14.12
4690,2.48,14.06
4691,2.47,14.01
4692,2.46,13.95
4693,2.45,13.89
4694,2.44,13.84
4695,2.44,13.78
4696,2.43,13.7
4697,2.42,13.64
4698,2.41,13.59
4699,2.4,13.53
4700,2.39,13.47
4701,2.39,13.42
4702,2.38,13.36
4703,2.37,13.3
4704,2.36,13.25
4705,2.36,13.19
4706,2.35,13.13
4707,2.34,13.08
4708,2.33,13.02
4709,2.32,12.96
4710,2.32,12.91
4711,2.31,12.85
4712,2.3,12.79
4713,2.29,12.74
4714,2.28,12.68
4715,2.28,12.62
4716,2.27,12.57
4717,2.26,12.51
4718,2.25,12.45
4719,2.25,12.4
4720,2.24,12.34
4721,2.23,12.28
4722,2.22,12.23
4723,2.21,12.25
4724,2.19,12.45
4725,2.2,12.09
4726,2.28,10.32
4727,2.28,9.88
4728,2.26,9.88
4729,2.2,10.26
4730,2.13,10.74
4731,2.13,10.27
4732,2.14,9.57
4733,2.13,9.58
4734,2.12,9.67
4735,2.13,9.58
4736,2.14,9.52
4737,2.07,10.92
4738,2,12.21
4739,2,12.31
4740,2.02,12.76
4741,2.08,15.2
4742,2.12,16.33
4743,2.09,13.45
4744,2.08,12.28
4745,2.12,15.18
4746,2.13,16.02
4747,2.11,13.23
4748,2.06,12.97
4749,1.97,15.32
4750,1.96,14.73
4751,2.02,11.34
4752,2.05,10.05
4753,2.05,10.37
4754,2.03,10.6
4755,1.99,10.79
4756,1.96,10.84
4757,1.93,10.8
4758,1.94,10.59
4759,1.93,10.45
4760,1.88,10.45
4761,1.83,10.42
4762,1.81,10.32
4763,1.79,10.26
4764,1.78,10.26
4765,1.79,9.96
4766,1.84,9.35
4767,1.87,9.04
4768,1.88,8.93
4769,1.87,8.99
4770,1.84,9.14
4771,1.81,9.29
4772,1.78,9.45
4773,1.74,9.6
4774,1.71,9.75
4775,1.68,9.9
4776,1.65,10.05
4777,1.62,10.2
4778,1.59,10.35
4779,1.56,10.5
4780,1.52,10.65
4781,1.49,10.8
4782,1.46,10.95
4783,1.43,11.1
4784,1.4,11.25
4785,1.37,11.4
4786,1.34,11.55
4787,1.31,11.7
4788,1.27,11.89
4789,1.23,12.04
4790,1.2,12.19
4791,1.17,12.34
4792,1.14,12.49
4793,1.11,12.64
4794,1.08,12.79
4795,1.05,12.94
4796,1.02,13.09
4797,0.98,13.24
4798,0.95,13.39
4799,0.92,13.54
4800,0.89,13.69
4801,0.86,13.84
4802,0.83,13.99
4803,0.8,14.14
4804,0.77,14.29
4805,0.73,14.44
4806,0.7,14.59
4807,0.67,14.74
4808,0.64,14.89
4809,0.61,15.04
4810,0.58,15.19
4811,0.55,15.34
4812,0.52,15.5
4813,0.48,15.65
4814,0.45,15.8
4815,0.44,15.92
4816,0.45,16.02
4817,0.44,16.17
4818,0.42,16.44
4819,0.45,16.17
4820,0.47,15.83
4821,0.51,14.23
4822,0.54,12.79
4823,0.58,12.89
4824,0.62,13.03
4825,0.68,13.54
4826,0.74,13.96
4827,0.75,14.06
4828,0.76,14.11
4829,0.74,14.01
4830,0.73,13.97
4831,0.75,14.07
4832,0.75,14.17
4833,0.71,14.27
4834,0.71,14.14
4835,0.75,13.73
4836,0.77,13.44
4837,0.78,13.25
4838,0.78,13.17
4839,0.76,13.17
4840,0.75,13.1
4841,0.72,13
4842,0.7,11.08
4843,0.68,8.52
4844,0.68,7.98
4845,0.69,8.02
4846,0.69,8.07
4847,0.7,8.12
4848,0.7,8.16
4849,0.71,8.23
4850,0.72,8.27
4851,0.72,8.32
4852,0.73,8.37
4853,0.73,8.42
4854,0.74,8.46
4855,0.74,8.51
4856,0.75,8.56
4857,0.76,8.61
4858,0.76,8.65
4859,0.77,8.7
4860,0.77,8.75
4861,0.78,8.79
4862,1.72,12.45
4863,1.69,12.49
4864,1.67,12.54
4865,1.64,12.58
4866,1.62,12.62
4867,1.59,12.67
4868,1.56,12.71
4869,1.54,12.76
4870,1.51,12.8
4871,1.49,12.85
4872,1.46,12.89
4873,1.43,12.95
4874,1.41,12.99
4875,1.38,13.03
4876,1.36,13.08
4877,1.33,13.12
4878,1.31,13.16
4879,1.28,13.21
4880,1.26,13.25
4881,1.23,13.29
4882,1.21,13.34
4883,1.18,13.43
4884,1.16,13.53
4885,1.13,13.54
4886,1.11,13.54
4887,1.19,13.01
4888,1.3,12.41
4889,1.35,12.96
4890,1.4,13.54
4891,1.42,13.65
4892,1.44,13.75
4893,1.44,13.85
4894,1.45,13.93
4895,1.45,13.93
4896,1.45,13.96
4897,1.46,14.06
4898,1.46,14.1
4899,1.46,13.99
4900,1.45,13.96
4901,1.42,14.06
4902,1.42,14.05
4903,1.46,13.85
4904,1.45,13.81
4905,1.42,13.91
4906,1.38,13.93
4907,1.35,13.93
4908,1.29,12.3
4909,1.24,10.38
4910,1.28,10.06
4911,1.32,9.86
4912,1.32,10.17
4913,1.33,10.45
4914,1.36,10.55
4915,1.38,10.63
4916,1.37,10.63
4917,1.35,10.63
4918,1.3,10.63
4919,1.26,10.63
4920,1.25,10.64
4921,1.23,10.56
4922,1.19,10.36
4923,1.18,10.26
4924,1.19,10.26
4925,1.22,9.78
4926,1.26,8.87
4927,1.28,8.57
4928,1.29,8.67
4929,1.3,8.72
4930,1.31,8.75
4931,1.33,8.78
4932,1.34,8.81
4933,1.35,8.84
4934,1.36,8.86
4935,1.38,8.9
4936,1.39,8.93
4937,1.4,8.96
4938,1.41,8.99
4939,1.43,9.02
4940,1.44,9.05
4941,1.45,9.07
4942,1.46,9.1
4943,1.47,9.13
4944,1.49,9.16
4945,1.5,9.19
4946,1.51,9.21
4947,1.52,9.24
4948,1.53,9.27
4949,1.54,9.3
4950,1.56,9.33
4951,1.57,9.36
4952,1.58,9.38
4953,1.59,9.41
4954,1.6,9.44
4955,1.61,9.47
4956,1.63,9.5
4957,1.64,9.53
4958,1.65,9.55
4959,1.66,9.58
4960,1.67,9.61
4961,1.69,9.64
4962,1.7,9.67
4963,1.71,9.7
4964,1.72,9.72
4965,1.73,9.75
4966,1.75,9.79
4967,1.76,9.82
4968,1.77,9.85
4969,1.78,9.87
4970,1.8,9.9
4971,1.81,9.93
4972,1.82,9.96
4973,1.83,9.99
4974,1.84,10.02
4975,1.85,10.04
4976,1.87,10.07
4977,1.88,10.1
4978,1.89,10.13
4979,1.9,10.16
4980,1.91,10.19
4981,1.93,10.21
4982,1.94,10.24
4983,1.95,10.27
4984,1.96,10.3
4985,1.97,10.33
4986,1.98,10.36
4987,2,10.38
4988,2.01,10.41
4989,2.02,10.44
4990,2.03,10.47
4991,2.04,10.5
4992,2.06,10.53
4993,2.07,10.55
4994,2.08,10.58
4995,2.09,10.61
4996,2.1,10.64
4997,2.12,10.68
4998,2.13,10.71
4999,2.14,10.74
5000,2.15,10.76
5001,2.17,10.79
5002,2.18,10.82
5003,2.19,10.85
5004,2.2,10.88
5005,2.21,10.91
5006,2.23,10.93
5007,2.24,10.96
5008,2.25,10.99
5009,2.26,11.02
5010,2.27,11.05
5011,2.28,11.07
5012,2.3,11.1
5013,2.31,11.13
5014,2.32,11.16
5015,2.33,11.19
5016,2.34,11.22
5017,2.36,11.24
5018,2.37,11.27
5019,2.38,11.3
5020,2.39,11.33
5021,2.4,11.36
5022,2.41,11.39
5023,2.43,11.41
5024,2.44,11.44
5025,2.45,11.47
5026,2.46,11.5
5027,2.48,11.54
5028,2.49,11.56
5029,2.5,11.59
5030,2.49,11.61
5031,2.46,11.61
5032,2.42,11.66
5033,2.36,11.76
5034,2.33,11.99
5035,2.31,12.29
5036,2.32,12.38
5037,2.33,12.38
5038,2.31,12.38
5039,2.28,12.38
5040,2.28,12.38
5041,2.27,12.38
5042,2.23,12.11
5043,2.19,11.81
5044,2.17,11.7
5045,2.14,11.6
5046,2.1,11.6
5047,2.05,11.62
5048,2.02,11.82
5049,1.98,11.99
5050,1.92,11.99
5051,1.87,12.12
5052,1.85,12.61
5053,1.81,12.81
5054,1.74,12.3
5055,1.7,11.95
5056,1.7,11.85
5057,1.71,11.75
5058,1.74,11.61
5059,1.82,11.6
5060,1.9,11.6
5061,1.92,11.6
5062,1.95,11.61
5063,1.94,12.01
5064,1.93,12.33
5065,1.89,11.73
5066,1.84,11.26
5067,1.78,11.56
5068,1.73,11.74
5069,2.22,13.67
5070,2.25,13.8
5071,2.26,13.86
5072,2.28,13.92
5073,2.29,13.98
5074,2.3,14.04
5075,2.32,14.11
5076,2.33,14.17
5077,2.35,14.23
5078,2.36,14.29
5079,2.38,14.35
5080,2.39,14.41
5081,2.41,14.48
5082,2.42,14.54
5083,2.45,14.66
5084,2.47,14.72
5085,2.48,14.78
5086,2.5,14.85
5087,2.51,14.91
5088,2.53,14.97
5089,2.54,15.03
5090,2.56,15.09
5091,2.57,15.15
5092,2.59,15.22
5093,2.6,15.28
5094,2.62,15.34
5095,2.63,15.4
5096,2.65,15.48
5097,2.67,15.54
5098,2.68,15.61
5099,2.7,15.67
5100,2.71,15.73
5101,2.73,15.79
5102,2.74,15.85
5103,2.76,15.91
5104,2.77,15.98
5105,2.79,16.04
5106,2.8,16.1
5107,2.82,16.16
5108,2.83,16.22
5109,2.85,16.28
5110,2.86,16.35
5111,2.88,16.41
5112,2.89,16.47
5113,2.91,16.53
5114,2.92,16.59
5115,2.93,16.65
5116,2.95,16.72
5117,2.96,16.78
5118,2.98,16.84
5119,2.99,16.9
5120,3.01,16.96
5121,3.02,17.02
5122,2.99,16.87
5123,2.95,16.67
5124,2.94,16.56
5125,2.93,16.46
5126,3.08,16.54
5127,3.18,16.68
5128,3,16.78
5129,2.93,16.84
5130,2.99,16.84
5131,3.05,16.94
5132,3.11,17.14
5133,3.04,16
5134,2.85,13.77
5135,2.84,12.97
5136,2.93,12.97
5137,2.82,12.19
5138,2.63,11.1
5139,2.65,10.84
5140,2.74,10.84
5141,2.83,13.2
5142,2.91,16.01
5143,2.91,16.35
5144,2.9,16.46
5145,3.25,16.36
5146,3.56,16.26
5147,3.3,16.26
5148,3.08,16.28
5149,3.04,16.38
5150,2.99,16.48
5151,2.88,16.58
5152,2.41,13.99
5153,2.41,13.84
5154,2.42,13.7
5155,2.42,13.55
5156,2.43,13.48
5157,2.43,13.4
5158,2.43,13.33
5159,2.43,13.26
5160,2.43,13.18
5161,2.44,13.11
5162,2.44,12.96
5163,2.44,12.89
5164,2.44,12.81
5165,2.45,12.74
5166,2.45,12.59
5167,2.45,12.52
5168,2.45,12.45
5169,2.46,12.35
5170,2.46,12.28
5171,2.46,12.21
5172,2.46,12.13
5173,2.47,12.06
5174,2.47,11.99
5175,2.47,11.91
5176,2.47,11.84
5177,2.47,11.76
5178,2.48,11.69
5179,2.48,11.62
5180,2.48,11.54
5181,2.48,11.47
5182,2.48,11.4
5183,2.49,11.32
5184,2.49,11.25
5185,2.49,11.18
5186,2.49,11.1
5187,2.5,11.03
5188,2.5,10.96
5189,2.5,10.88
5190,2.5,10.81
5191,2.5,10.74
5192,2.51,10.66
5193,2.51,10.59
5194,2.51,10.52
5195,2.51,10.44
5196,2.51,10.37
5197,2.52,10.3
5198,2.52,10.22
5199,2.52,10.13
5200,2.52,10.05
5201,2.53,9.98
5202,2.53,9.91
5203,2.53,9.83
5204,2.53,9.76
5205,2.53,9.68
5206,2.54,9.61
5207,2.54,9.53
5208,2.59,9.38
5209,2.72,9.08
5210,2.81,8.91
5211,2.82,8.91
5212,2.82,8.96
5213,2.81,9.06
5214,2.77,8.99
5215,2.7,8.8
5216,2.69,8.71
5217,2.73,8.71
5218,2.74,8.71
5219,2.73,8.71
5220,2.88,8.71
5221,3.11,8.71
5222,2.97,8.85
5223,2.68,9.05
5224,2.84,9.1
5225,3.17,9.1
5226,3.04,8.95
5227,2.77,8.75
5228,2.83,8.71
5229,2.96,8.71
5230,2.75,9.18
5231,2.59,9.49
5232,2.52,9.49
5233,2.46,9.39
5234,2.43,9.09
5235,2.51,8.96
5236,2.73,9.05
5241,2.59,8.59
5242,2.54,8.69
5243,2.57,8.52
5244,2.6,8.32
5245,2.45,8.12
5246,2.28,7.93
5247,2.26,8.32
5248,2.25,8.7
5249,2.21,8.74
5250,2.18,8.77
5251,2.15,8.81
5252,2.12,8.85
5253,2.08,8.88
5254,2.05,8.92
5255,2.02,8.96
5256,1.99,8.99
5257,1.95,9.03
5258,1.92,9.07
5259,1.89,9.1
5260,1.86,9.14
5261,1.81,9.19
5262,1.78,9.22
5263,1.75,9.26
5264,1.72,9.3
5265,1.68,9.33
5266,1.65,9.37
5267,1.62,9.41
5268,1.59,9.44
5269,1.55,9.48
5270,1.52,9.52
5271,1.49,9.55
5272,1.45,9.59
5273,1.42,9.63
5274,1.39,9.66
5275,1.36,9.7
5276,1.32,9.74
5277,1.29,9.77
5278,1.26,9.81
5279,1.22,9.85
5280,1.19,9.89
5281,1.16,9.92
5282,1.13,9.96
5283,1.09,10
5284,1.06,10.03
5285,1.03,10.07
5286,0.99,10.11
5287,0.96,10.14
5288,0.93,10.18
5289,0.9,10.22
5290,0.86,10.25
5291,0.83,10.36
5292,0.8,10.45
5293,0.9,5.27
5294,0.79,5.23
5295,0.56,5.91
5296,0.61,6.8
5297,0.64,7.19
5298,0.68,7.57
5299,0.72,7.96
5300,0.75,8.34
5301,0.79,8.72
5302,0.83,9.11
5303,0.86,9.49
5304,0.91,10.03
5305,0.95,10.41
5306,1.01,10.45
5307,1.06,10.45
5308,1.12,10.45
5309,1.16,10.45
5310,1.2,10.45
5311,1.16,10.45
5312,1.13,10.78
5313,1.1,13.17
5314,1.06,15.09
5315,1.02,14.98
5316,0.99,14.88
5317,0.96,14.78
5318,0.93,14.68
5319,0.9,14.58
5320,0.87,14.52
5321,0.84,14.52
5322,0.81,13.57
5323,0.79,11.56
5324,0.76,12.88
5325,0.71,17.01
